Сладко темный шок.-ваниль 1/50гр/10бл*20шт (батончик)	19,57
Детский сувенир молочный 1/17 шт. 50 гр. МиМ (шоколад )	19,62
Ядра арахиса обжаренные соленные фас 1/40гр 35шт (орех фас)	19,69
Рондо 1/14 шт (мята) 30гр.	19,71
Сладко с нач крем -брюле темный шок. 1/50гр*10бл. 20шт (бат)	19,75
Аленка с ореховой начинкой 44 гр 1*6*20 (шоколад)	19,80
Счастливый день вк.топлёного молока в глазури 1/96 гр/30шт (печенье)	19,82
Счастливый день сахарное ореховое 1/126 гр/26шт (печенье)	19,85
Веселый калейдоскоп 1/30 шт. 200 гр. (крекер)	19,96
Волжские рыбки 1/18 шт. 200 гр. (крекер) в прозр.пленке	19,97
Фигурный Самарский 1/18 шт. 200 гр. (крекер)	19,97
Приветливый гном ф/п 1/100гр*48 шт. (вафли)	19,97
Сормово с помадно-сливочной начинкой 50 гр. 5*25шт (шоколад)	20,06
Сормово с шоколадной начинкой 50 гр. 5*25шт (шоколад)	20,06
Вригли Даблминт зеленый 1/30бл/20шт	20,08
Вригли Сперминт белый 1/30бл/20шт,13гр	20,08
Вригли Даблминт зеленый 1/30бл/20шт,13гр	20,09
РИГЛИ Juicy Fruit 1*30бл 20шт 13гр (желтый )	20,09
Круассан в Ассортименте " 40шт. 65 гр.	20,13
Орбит Для детей ( Классический ) 1/20 шт.	20,37
Версты 1/20шт. 160гр.( печенье )	20,39
Picnic 1/35 шт.38 гр	20,49
Галеты Бодрость с солью 1/160 г 20 шт (крекер)	20,68
Галеты Бодрость со злаками 1/160 г 20 шт (крекер)	20,68
Ментос ПФ Ролл Свежая мята 1/16бл.*20шт. 16гр.	20,76
Ментос ПФ Ролл Тутти-Фрутти 1/16бл.*20шт. 16гр.	20,76
Крупская с помадно-сливочной нач. 1/50гр/20шт (батончик)	20,80
Крупская с помадно-сливочной нач. 1/50гр/6бл*20шт (батончик)	20,80
Волжские рыбки с луком 1/18 шт. 200 гр. (крекер) в прозр.пленке	20,96
Фигурный Самарский с солью 1/18 шт. 200 гр. (крекер) в прозр.пленке	20,96
Чупа Чупс XXL 4D банка 1/60шт	20,97
Счастливый день сахарное в глазури 1/96 гр/30шт (печенье)	21,25
Счастливый день сахарное шоколадное 1/126 гр/26шт (печенье)	21,31
Ваш крекер с луком 1/18 шт. 220 гр. (крекер) в прозр.пленке	21,39
Ваш крекер с солью 1/18 шт. 220 гр. (крекер) в прозр.пленке	21,39
Пек печ Mister kreker Рыбки с луком 1/90 гр/50шт (крекер)	21,40
Пек печ Mister kreker со вк.бекона и паприкой 1/90 гр/50шт (крекер)	21,40
Пек печ Mister kreker со вк.томатов и ароматными специями 1/90 гр/50шт (крекер)	21,40
Степ XXL 1/20шт. 80гр. (батончики )	21,54
Обожайка вкус топлёное молоко 1/45шт. 200 гр.(печенье)	21,62
Обожайка сгущ.молоко 1/45шт. 200 гр.(печенье)	21,62
Обожайка сливочное 1/45шт. 200 гр.(печенье)	21,62
Калорийное 1/45 шт. 200 гр. (печенье)	21,62
Утро со злаками 1/45 шт. 200 гр. (печенье)	21,62
FELICITA GELATO Caffe a Letto c нач со вкусом слив. коф морож 1/48гр 6*20шт(шоколад)	21,78
FELICITA GELATO Tramonto al Lampone о вкусом малин моро 1/44гр 6*20шт(шоколад)	21,78
Детский сувенир сахарное со вкусом сгущенного молока 126*26 ( печенье )	21,82
Добрый совет ванильный на фруктозе 1/24 шт. 145 гр. (печенье)	21,87
Добрый совет с молоком на фруктозе 1/24 шт. 145 гр. (печенье)	21,91
Бодрость со льном и кунжутом 1/32 шт. 145 гр. (печенье)	21,91
Сладко с нач крем -брюле темный шок. 1/50гр*10бл. 20шт (бат)	21,92
Крупская с шоколадной начинкой 1/50гр/20шт (батончик)	22,02
Крупская с шоколадной начинкой 1/50гр/6бл*20шт (батончик)	22,02
Рондо 1/14 шт (клубника) 30гр.	22,18
Рондо 1/14 шт (Арбуз ) 30гр.	22,20
Рондо 1/14 шт (клубника- мята) 30гр.	22,20
Рондо 1/14 шт (лимон-мята) 30гр.	22,20
Шоко медали Маша и Медведь 1/24 шт 25гр .1/4бл (0303)	22,22
Скитлс 2 в 1 1/12шт, 35гр. (розовый)	22,30
Скитлс зеленый (кислый) 35 (38) гр. 1/12шт.	22,30
Скитлс красный (фруктовый) 35 (38)гр. 1/12шт.	22,30
Козинаки Тимоша подсолн. 1/30 шт. 170 гр.	22,32
Сахарное сливочное 1/135 гр/45 шт (печенье)	22,34
Сахарное со вкусом земляники 1/135 гр/45 шт (печенье)	22,34
Стэп XXL 1/20шт. 80гр. (батончики ) В	22,37
Стэп XXL 1/24шт. 80гр. (батончики )	22,37
FELICITA GELATO Citta del Pistacchi нач со вк. фист. морож 1/48гр 6*20шт(шоколад)	22,44
Детский сувенир молочный 50гр .17шт (шоколад)	22,47
Сормовское (земляничка) 1/45 шт. 200 гр. (печенье)	22,48
Сормовское (лесной орех) 1/45 шт. 200 гр. (печенье)	22,48
Сормовское (сгущ. молоко) 1/45 шт. 200 гр. (печенье)	22,48
Сормовское (сливочное) 1/200 гр. 45 шт. (печенье)	22,48
Юбилейное традиц.бум. 1/30 шт. 134 гр (печенье)	22,50
Без сахара на сорбите 1/40 шт. 120 гр. (печенье)	22,59
Коровка топл. молоко с глазурью 1/115 гр х 18 шт. (печенье)	22,66
Коровка топл. молоко с глазурью 1/115 гр х 30 шт. (печенье)	22,66
Коровка_со_сливочным_маслом_и_глазурью_фас_1/115гр 30шт	22,66
Шоколадный каприз с арахисом 1/90 гр/22шт *4бл.	22,69
Шоколадный каприз с вафельками 1/90 гр/22шт *4бл.	22,69
Южная ночь 1/45 шт. 200 гр. (печенье)	22,70
Со вкусом Топленого молока 1/170гр 20шт (печенье)	22,75
Артековец ф/п 1/100гр*48 шт. (вафли)	22,88
Ментос PURE FRЕSH 1/16бл.*20шт. 16гр.	22,89
Ментос клубника 1/16бл.*20шт. 16гр.	22,89
Ментос мята 1/16бл.*20шт. 16гр.	22,89
Веселый пират 1/30 шт (90 гр)	22,90
Крупская с помадно-сливочной нач. 1/50гр/20шт (батончик)	23,08
Сормовское кофе со сливками 1/45 шт. 200 гр. (печенье)	23,12
Меллер Белый шоколад 1/24шт. 38гр.	23,17
Меллер Шоколад стик1/24шт. 38гр.	23,17
Меллер шоколад мята 1/24шт. 38гр.	23,17
Ментос Радуга 1/16бл.*20шт. 16гр.	23,27
Ментос Фруктовый 1/16бл.*20шт. 16гр.	23,27
Ментос Фруктовый СКАЖИ ПРИВЕТ 1/16бл.*20шт. 16гр.	23,27
Ментос Мята 1/20шт. 37гр.	23,27
Фрутелла Клуб. йогурт 1/20шт. 41/42гр.	23,27
Фрутелла Радуга 1/20 шт, 41/42гр	23,27
Фрутелла Тутти Фрутти 1/20 шт, 41/42гр	23,27
Фрутелла Фруктовое Ассорти 1/20 шт, 41/42гр	23,27
Овсяное "Полёт" (мини) 1/20шт. (печ. фас.) 170 гр	23,54
Круассан "ANG В 3D" 21шт. 50 гр.	23,63
Круассан "Чипикао какао Миньон" 20 шт. 60 гр.	23,63
Круассан "Чипикао какао Миньон" МИНИ 21 шт. 50 гр.	23,63
Круассан "Чипикао крем какао ANG в 3D " 20 шт. 60 гр.	23,64
Бодрость мини с томатом и травами 1/150 г 18 шт (крекер)	23,65
Бодрость мини с укропом и вкусом сметаны 1/150 г 18 шт (крекер)	23,65
Крекет мини Бодрость с солью 1/150 г 18 шт (крекер)	23,65
Крекет мини Бодрость с сыром 1/150 г 18 шт (крекер)	23,65
Круассан МИДИ " крем ваниль" 20 шт. 65 гр.	23,68
Круассан МИДИ " крем какао" 20 шт. 65 гр.	23,68
Круассан МИДИ " крем фундук" 20 шт. 65 гр.	23,68
Круассан МИДИ "клубника" 20 шт. 65 гр.	23,68
Круассан МИДИ "крем вар. сгущенка" 20 шт. 65 гр.	23,68
Рулет биск. Bamboleo с варенной сгущенкой 1/18 шт. 145гр.	23,71
Рулет биск. Bamboleo сливочный вкус 1/18 шт. 145гр.	23,71
Рулет биск. Bamboleo вкус клубники 1/18 шт. 145гр.	23,71
Рулет биск.Bamboleo вкус вишни 1/18 шт. 145гр.	23,71
Рулет биск.Bamboleo вкус лесн.ягоды 1/18 шт. 145гр.	23,71
Рулет биск.Рулевой с вареной сгущенкой 1/18 шт. 145гр.	23,71
Рулет биск.Рулевой с шок-сливочным вкусом 1/18 шт. 145гр.	23,71
Рулет биск.Рулевой со сливочным вкусом 1/18 шт. 145гр.	23,71
Рулет биск.Традиционный со вк.абрикоса 1/18 шт. 145гр.	23,71
Рулет биск.Традиционный со вк.клубника со сливками 1/18 шт. 145гр.	23,71
Рулет биск.Традиционный со вк.лесной ягоды 1/18 шт. 145гр.	23,71
Рулет биск.Традиционный со вк.малина со сливками 1/18 шт. 145гр.	23,71
Монпансье Ассорти 1/125 гр 1/36 шт. пласт. кор. (карамель)	23,76
Тульский пряник Лакомка фрукт.начинка 1/52 шт. 140 гр.	23,89
Тульский пряник Лакомка 1/52 шт. 140 гр.	23,89
Тульский пряник Лакомка с нач. вар. сгущ. 1/52 шт. 140 гр.	23,89
Экстрим 57 гр 40 шт ( конфеты)	23,96
Чупа-Чупс Мелоди Кола 6бл*48 шт.*15гр	24,06
Чупа-Чупс Мелоди попс Клубника 6бл*48 шт.*15гр	24,06
Бумба ( жеват.) 1/60 шт. 54 г ( мармелад )	24,10
Eco- botanica с миндалем и кокосом 1/50 гр 4*15шт (протеиновый батончик)	24,20
Безалкогольный среднегазированный напиток ЛАЙФ Ассорти 1/500 мл 12 шт (стекло)	24,20
Безалкогольный среднегазированный напиток ЛАЙФ со вк. и ароматом "Апельсин" 1/500 мл 12 шт (стекло)	24,20
Безалкогольный среднегазированный напиток ЛАЙФ со вк. и ароматом "Вишня" 1/500 мл 12 шт (стекло)	24,20
Безалкогольный среднегазированный напиток ЛАЙФ со вк. и ароматом "Груша" 1/500 мл 12 шт (стекло)	24,20
Безалкогольный среднегазированный напиток ЛАЙФ со вк. и ароматом "Лимон" 1/500 мл 12 шт (стекло)	24,20
